,Unit Id,Grand total enrolled,Black total enrolled,Hispanic total enrolled,Total women enrolled,Year
78486,212267,76,19,17,73,2018
78487,212276,58,7,16,56,2018
78488,212294,57,0,4,52,2018
78489,212300,48,1,6,48,2018
78490,212328,67,14,22,63,2018
78491,212337,79,64,7,77,2018
78492,212355,101,6,8,97,2018
78493,212373,18,5,0,18,2018
78494,212382,74,24,8,72,2018
78495,212391,70,4,29,69,2018
78496,212434,182,14,10,11,2018
78497,212452,16,8,0,7,2018
78498,212568,98,11,5,88,2018
78499,212577,2290,136,227,1261,2018
78500,212601,2653,133,94,1558,2018
78501,212656,1180,62,17,539,2018
78502,212674,2433,86,215,1272,2018
78503,212753,65,19,12,60,2018
78504,212771,56,0,0,56,2018
78505,212805,2280,17,34,1083,2018
78506,212832,1898,409,101,1447,2018
78507,212869,942,465,135,739,2018
78508,212878,5222,458,652,2940,2018
78509,212911,1308,93,131,673,2018
78510,212975,174,16,6,43,2018
78511,212984,1562,212,44,1150,2018
78512,212993,81,35,20,36,2018
78513,213011,823,93,65,574,2018
78514,213020,8583,1027,397,5028,2018
78515,213163,56,1,0,43,2018
78516,213181,200,13,15,180,2018
78517,213215,66,13,10,65,2018
78518,213233,361,2,29,79,2018
78519,213251,1339,41,71,756,2018
78520,213303,1077,115,48,627,2018
78521,213321,2066,78,164,957,2018
78522,213330,10,0,0,10,2018
78523,213349,6936,538,601,3708,2018
78524,213358,1118,111,60,614,2018
78525,213367,3363,624,618,2039,2018
78526,213376,1326,215,168,644,2018
78527,213385,2603,139,182,1366,2018
78528,213400,986,131,38,512,2018
78529,213455,18,0,5,18,2018
78530,213473,42,2,7,31,2018
78531,213491,11,1,1,9,2018
78532,213507,1651,44,91,882,2018
78533,213525,2463,187,642,1357,2018
78534,213534,598,53,283,391,2018
78535,213543,4982,172,474,2283,2018
78536,213552,49,4,2,45,2018
78537,213570,600,103,195,464,2018
78538,213589,298,118,71,22,2018
78539,213598,1963,1669,80,1290,2018
78540,213613,2791,248,107,1576,2018
78541,213622,98,3,0,81,2018
78542,213659,2064,109,349,1123,2018
78543,213668,1135,147,131,597,2018
78544,213774,480,179,80,316,2018
78545,213783,1453,153,43,871,2018
78546,213826,1740,47,137,1174,2018
78547,213914,337,10,19,317,2018
78548,213932,159,33,2,139,2018
78549,213987,2319,99,94,1348,2018
78550,213996,2598,64,142,1577,2018
78551,214023,8,5,0,1,2018
78552,214041,5555,476,583,3139,2018
78553,214069,1614,50,50,1077,2018
78554,214111,3165,403,271,1520,2018
78555,214148,357,58,23,357,2018
78556,214157,1919,60,207,1144,2018
78557,214166,992,31,12,677,2018
78558,214175,2248,97,191,1369,2018
78559,214272,1432,384,93,951,2018
78560,214290,454,53,7,26,2018
78561,214379,4255,608,997,2297,2018
78562,214476,70,0,0,51,2018
78563,214528,220,81,34,19,2018
78564,214582,247,137,6,186,2018
78565,214591,3964,96,120,1347,2018
78566,214625,489,15,8,161,2018
78567,214634,230,22,2,141,2018
78568,214643,366,21,18,99,2018
78569,214652,896,32,61,450,2018
78570,214670,764,50,134,338,2018
78571,214689,3125,172,154,1411,2018
78572,214698,548,52,31,213,2018
78573,214704,2277,153,283,905,2018
78574,214713,3915,343,274,1522,2018
78575,214731,1208,179,86,486,2018
78576,214740,447,10,7,163,2018
78577,214759,570,15,14,304,2018
78578,214768,592,50,120,291,2018
78579,214777,39321,1669,2638,18504,2018
78580,214786,417,82,20,177,2018
78581,214795,591,29,44,313,2018
78582,214801,3283,392,379,1578,2018
78583,214810,490,64,35,277,2018
78584,214829,783,48,57,299,2018
78585,214883,278,157,18,176,2018
78586,214892,237,25,5,130,2018
78587,214944,234,69,38,48,2018
78588,214971,197,13,9,141,2018
78589,215008,72,0,0,2,2018
78590,215044,71,28,8,59,2018
78591,215053,242,15,8,166,2018
78592,215062,10605,753,1082,5629,2018
78593,215105,1712,296,188,1073,2018
78594,215114,756,79,36,424,2018
78595,215132,1216,85,56,776,2018
78596,215239,4917,1844,780,2900,2018
78597,215266,1199,161,73,660,2018
78598,215275,1426,80,102,785,2018
78599,215284,2542,119,57,1119,2018
78600,215293,18421,904,772,9679,2018
78601,215309,187,28,5,123,2018
78602,215336,26,12,0,26,2018
78603,215381,499,23,9,28,2018
78604,215390,97,3,1,69,2018
78605,215415,1651,125,7,711,2018
78606,215442,2749,355,172,1675,2018
78607,215479,65,0,3,57,2018
78608,215530,42,3,0,40,2018
78609,215585,1124,102,390,645,2018
78610,215594,236,11,30,204,2018
78611,215637,335,117,7,198,2018
78612,215655,3683,213,98,1622,2018
78613,215682,417,47,2,23,2018
78614,215691,462,199,33,293,2018
78615,215743,1485,116,23,946,2018
78616,215770,4350,205,320,2345,2018
78617,215798,1595,99,56,711,2018
78618,215886,52,1,0,29,2018
78619,215929,3565,67,349,2048,2018
78620,215947,1572,136,55,1007,2018
78621,215974,208,21,2,180,2018
78622,215983,14,1,0,13,2018
78623,215992,160,26,2,98,2018
78624,216010,5018,583,293,2574,2018
78625,216038,7032,331,185,3883,2018
78626,216047,56,0,13,0,2018
78627,216074,42,7,1,41,2018
78628,216083,380,7,7,221,2018
78629,216162,157,11,17,132,2018
78630,216223,32,9,10,30,2018
78631,216278,2311,163,169,1301,2018
78632,216287,1554,118,202,791,2018
78633,216296,1220,114,166,127,2018
78634,216311,123,0,0,0,2018
78635,216339,26784,3229,1952,14441,2018
78636,216357,729,118,25,317,2018
78637,216366,2941,335,239,2106,2018
78638,216418,194,37,5,120,2018
78639,216427,15,0,1,1,2018
78640,216436,149,37,1,13,2018
78641,216445,120,2,1,16,2018
78642,216454,111,0,1,9,2018
78643,216524,1408,113,111,713,2018
78644,216542,490,70,80,240,2018
78645,216551,306,105,43,35,2018
78646,216579,88,29,2,86,2018
78647,216597,6565,306,500,3494,2018
78648,216630,58,1,0,52,2018
78649,216667,1350,70,68,661,2018
78650,216694,1287,53,30,728,2018
78651,216746,52,2,3,6,2018
78652,216764,13060,1414,777,7791,2018
78653,216773,123,5,0,110,2018
78654,216782,136,43,0,122,2018
78655,216807,1164,56,18,614,2018
78656,216825,1825,48,41,1078,2018
78657,216852,2915,345,147,1612,2018
78658,216931,2212,103,143,1018,2018
78659,216940,257,39,20,0,2018
78660,217013,675,31,39,540,2018
78661,217040,32,0,0,0,2018
78662,217059,3707,197,251,2037,2018
78663,217077,1327,112,259,840,2018
78664,217156,6735,432,770,3617,2018
78665,217165,3316,117,227,1251,2018
78666,217235,6263,844,795,3751,2018
78667,217305,2174,43,253,664,2018
78668,217323,512,129,182,25,2018
78669,217402,3904,147,380,2124,2018
78670,217420,5104,488,1092,3547,2018
78671,217475,5756,404,1160,2995,2018
78672,217484,12485,628,1253,6933,2018
78673,217493,1994,74,181,1349,2018
78674,217518,3962,65,267,2042,2018
78675,217536,1957,33,131,1307,2018
78676,217572,79,10,5,69,2018
78677,217581,75,11,26,75,2018
78678,217606,234,17,31,111,2018
78679,217615,711,174,54,407,2018
78680,217624,654,627,1,292,2018
78681,217633,2525,116,92,1740,2018
78682,217688,2729,554,97,1715,2018
78683,217712,615,140,98,381,2018
78684,217721,2114,1851,34,1106,2018
78685,217749,2273,45,151,1242,2018
78686,217776,810,130,40,445,2018
78687,217794,172,94,2,164,2018
78688,217819,9103,705,530,5955,2018
78689,217828,37,16,1,37,2018
78690,217837,429,150,10,269,2018
78691,217864,2654,223,192,272,2018
78692,217873,1984,1836,26,1366,2018
78693,217882,18971,1211,919,9344,2018
78694,217891,193,183,1,62,2018
78695,217907,1001,295,29,543,2018
78696,217925,513,87,32,269,2018
78697,217934,765,298,36,712,2018
78698,217961,842,92,36,835,2018
78699,217989,248,228,1,120,2018
78700,217998,561,65,26,247,2018
78701,218025,1719,564,42,986,2018
78702,218043,62,21,2,54,2018
78703,218061,2883,1098,75,1970,2018
78704,218070,2665,178,153,1589,2018
78705,218113,4261,825,457,2329,2018
78706,218140,3304,582,178,1924,2018
78707,218159,78,27,2,75,2018
78708,218195,91,39,5,84,2018
78709,218229,2764,723,60,1891,2018
78710,218238,1797,777,72,961,2018
78711,218335,323,35,18,279,2018
78712,218353,4239,1062,287,2242,2018
78713,218399,633,600,3,378,2018
78714,218414,1190,328,37,506,2018
78715,218441,1937,146,71,980,2018
78716,218487,854,364,13,518,2018
78717,218520,1643,438,95,969,2018
78718,218539,994,145,40,505,2018
78719,218645,2671,713,125,1749,2018
78720,218654,1797,372,135,1226,2018
78721,218663,25633,2101,1165,13688,2018
78722,218672,700,131,45,404,2018
78723,218681,538,206,23,326,2018
78724,218690,585,153,38,308,2018
78725,218706,345,98,7,200,2018
78726,218724,8941,1724,458,4806,2018
78727,218733,2152,2049,5,1083,2018
78728,218742,4739,1595,264,3160,2018
78729,218821,856,305,68,439,2018
78730,218830,2105,358,215,1110,2018
78731,218858,1305,519,46,803,2018
78732,218867,19,11,1,18,2018
78733,218885,3361,253,238,1588,2018
78734,218894,4614,1093,345,2723,2018
78735,218919,480,459,2,269,2018
78736,218955,189,132,0,119,2018
78737,218964,4331,1303,242,3026,2018
78738,218973,1653,140,62,880,2018
78739,218991,2065,428,173,1105,2018
78740,219000,1717,43,41,1092,2018
78741,219037,67,0,1,67,2018
78742,219046,2029,32,118,1267,2018
78743,219082,1448,29,63,452,2018
78744,219091,689,16,49,360,2018
78745,219125,77,2,1,74,2018
78746,219143,1566,12,34,614,2018
78747,219170,23,0,0,17,2018
78748,219189,847,6,20,254,2018
78749,219198,497,8,52,300,2018
78750,219204,285,81,18,185,2018
78751,219213,36,1,0,29,2018
78752,219259,1333,30,59,755,2018
78753,219277,721,0,0,457,2018
78754,219295,445,59,54,228,2018
78755,219338,15,0,0,14,2018
78756,219347,1873,24,95,417,2018
78757,219356,8169,133,185,4132,2018
78758,219374,201,0,0,137,2018
78759,219383,1137,58,21,717,2018
78760,219392,23,0,1,18,2018
78761,219408,110,17,2,53,2018
78762,219426,1405,47,66,618,2018
78763,219453,112,6,4,110,2018
78764,219471,4969,137,211,3080,2018
78765,219480,568,12,31,267,2018
78766,219505,98,96,0,29,2018
78767,219587,58,5,2,56,2018
78768,219596,221,8,9,95,2018
78769,219602,6993,1628,512,4177,2018
78770,219639,487,164,18,429,2018
78771,219709,6367,294,364,4168,2018
78772,219718,2981,1098,45,1576,2018
78773,219790,677,29,24,330,2018
78774,219806,1661,143,56,978,2018
78775,219824,4072,487,259,2312,2018
78776,219833,1442,344,117,734,2018
78777,219842,43,0,5,16,2018
78778,219851,12,0,3,12,2018
78779,219879,1656,116,97,900,2018
78780,219888,3110,247,216,1799,2018
78781,219903,1394,754,36,1252,2018
78782,219921,126,40,3,38,2018
78783,219949,1694,199,72,938,2018
78784,219976,2738,170,199,1672,2018
78785,219994,583,65,59,270,2018
78786,220002,74,34,6,55,2018
78787,220057,1204,205,39,785,2018
78788,220075,9533,640,292,5463,2018
78789,220118,283,83,20,256,2018
78790,220127,458,24,10,218,2018
78791,220163,24,1,0,23,2018
78792,220181,716,621,7,503,2018
78793,220206,239,13,8,135,2018
78794,220215,1268,55,6,709,2018
78795,220251,235,8,1,91,2018
78796,220279,284,19,9,80,2018
78797,220312,244,34,15,139,2018
78798,220321,395,0,0,153,2018
78799,220394,215,2,0,116,2018
78800,220400,2350,507,100,1530,2018
78801,220464,49,2,1,31,2018
78802,220473,632,22,16,293,2018
78803,220491,183,52,14,176,2018
78804,220516,1460,85,52,903,2018
78805,220552,1944,312,86,1585,2018
78806,220598,1184,1073,10,566,2018
78807,220604,761,741,4,524,2018
78808,220613,3780,181,49,2415,2018
78809,220631,1395,82,7,946,2018
78810,220640,333,4,15,178,2018
78811,220701,769,82,27,457,2018
78812,220710,1102,121,47,606,2018
78813,220756,146,8,3,24,2018
78814,220765,199,71,12,154,2018
78815,220808,100,35,4,68,2018
78816,220853,789,546,44,288,2018
78817,220862,12064,4070,707,6956,2018
78818,220978,15511,3162,953,8354,2018
78819,221050,629,6,25,191,2018
78820,221096,3455,373,344,2049,2018
78821,221102,367,68,21,141,2018
78822,221148,1692,532,101,70,2018
78823,221157,68,25,5,63,2018
78824,221184,3538,1065,345,1995,2018
78825,221236,259,40,5,71,2018
78826,221281,228,26,3,146,2018
78827,221333,206,15,4,88,2018
78828,221351,1992,170,120,1115,2018
78829,221388,137,76,6,105,2018
78830,221397,2522,71,85,1570,2018
78831,221430,171,9,3,60,2018
78832,221485,4732,2892,329,2932,2018
78833,221494,353,16,41,80,2018
78834,221519,1678,78,91,862,2018
78835,221582,144,0,1,74,2018
78836,221591,314,2,9,127,2018
78837,221607,132,2,12,30,2018
78838,221616,408,94,12,147,2018
78839,221625,700,81,25,278,2018
78840,221634,152,87,3,83,2018
78841,221643,5111,329,292,2528,2018
78842,221661,2139,217,532,1232,2018
78843,221731,885,93,29,566,2018
78844,221740,9099,910,430,5167,2018
78845,221759,21489,1328,944,10972,2018
78846,221768,4748,616,148,2751,2018
78847,221829,221,8,1,213,2018
78848,221838,5029,3950,69,3161,2018
78849,221847,7999,319,258,3580,2018
78850,221892,1886,219,186,1189,2018
78851,221908,3411,109,112,1771,2018
78852,221953,1223,200,42,635,2018
78853,221971,1778,226,40,1178,2018
78854,221999,6789,735,675,3491,2018
78855,222053,5055,532,352,2897,2018
78856,222062,2995,80,168,1786,2018
78857,222105,118,56,5,5,2018
78858,222178,3401,287,593,2048,2018
78859,222567,1302,119,487,691,2018
78860,222576,3236,191,1409,1952,2018
78861,222628,30,6,1,18,2018
78862,222822,1574,222,500,942,2018
78863,222831,5459,401,1981,3030,2018
78864,222877,139,42,23,53,2018
78865,222886,288,113,84,265,2018
78866,222938,584,202,207,290,2018
78867,222983,1273,128,259,649,2018
78868,222992,8983,613,3128,4405,2018
78869,223056,76,3,23,72,2018
78870,223083,601,42,263,503,2018
78871,223117,12,2,0,2,2018
78872,223232,13976,826,2193,8340,2018
78873,223320,1202,26,843,713,2018
78874,223427,9347,1351,2097,4515,2018
78875,223463,779,264,357,548,2018
78876,223472,176,12,57,161,2018
78877,223506,825,60,321,434,2018
78878,223524,1795,195,734,906,2018
78879,223773,1395,682,449,663,2018
78880,223816,4355,1190,1132,2595,2018
78881,223852,21,2,7,21,2018
78882,223898,1466,176,413,920,2018
78883,223922,611,47,126,337,2018
78884,224004,1332,136,457,841,2018
78885,224013,17,1,4,15,2018
78886,224110,3363,295,778,1823,2018
78887,224147,7713,410,3851,4584,2018
78888,224156,345,70,87,330,2018
78889,224226,2364,169,409,1351,2018
78890,224244,167,35,29,60,2018
78891,224271,187,51,30,114,2018
78892,224323,1447,32,341,766,2018
78893,224350,2610,79,1736,1314,2018
78894,224527,1296,216,138,687,2018
78895,224545,1228,158,199,703,2018
78896,224554,6106,1512,1312,3643,2018
78897,224572,2783,455,1488,1471,2018
78898,224615,1601,361,719,990,2018
78899,224642,8824,172,7400,4984,2018
78900,224660,495,54,304,194,2018
78901,224679,1162,58,871,167,2018
78902,224758,27,0,5,27,2018
78903,224776,419,100,124,225,2018
78904,224828,42,3,15,41,2018
78905,224891,550,44,216,301,2018
78906,224961,711,88,271,388,2018
78907,225070,1547,138,162,890,2018
78908,225201,810,100,358,222,2018
78909,225247,1627,148,313,864,2018
78910,225308,2058,343,13,1221,2018
78911,225371,1541,86,181,908,2018
78912,225399,1876,280,715,1191,2018
78913,225414,3099,217,1169,1860,2018
78914,225423,16718,3668,4806,9283,2018
78915,225432,6201,993,3238,3653,2018
78916,225502,1743,261,777,1065,2018
78917,225511,28029,2895,9304,14121,2018
78918,225520,1242,73,597,792,2018
78919,225548,812,106,190,365,2018
78920,225575,1035,659,280,641,2018
78921,225627,4103,250,2350,2530,2018
78922,225779,19,0,19,9,2018
78923,225788,72,0,71,53,2018
78924,225876,242,60,83,142,2018
78925,225885,923,705,106,503,2018
78926,225991,111,36,21,52,2018
78927,226019,2339,511,468,1325,2018
78928,226091,5735,1589,1047,3226,2018
78929,226107,821,157,77,566,2018
78930,226116,900,273,269,542,2018
78931,226125,109,0,108,100,2018
78932,226134,2912,1,2839,1530,2018
78933,226152,5235,31,4924,3106,2018
78934,226204,1339,177,492,603,2018
78935,226231,1315,81,62,473,2018
78936,226277,1096,176,456,40,2018
78937,226383,1272,53,314,752,2018
78938,226408,1116,167,377,590,2018
78939,226471,3182,442,690,2047,2018
78940,226578,3338,417,1125,2152,2018
78941,226587,990,128,263,500,2018
78942,226675,350,13,110,303,2018
78943,226806,1584,109,832,959,2018
78944,226833,4256,659,857,2570,2018
78945,226860,37,0,12,33,2018
78946,226879,110,40,29,90,2018
78947,226903,596,90,252,283,2018
78948,226930,1594,276,974,838,2018
78949,227058,135,56,57,133,2018
78950,227146,3127,799,594,1791,2018
78951,227155,7,1,6,6,2018
78952,227182,19945,2492,7557,10922,2018
78953,227191,1856,236,620,911,2018
78954,227216,25394,3499,6492,13506,2018
78955,227225,1395,147,429,866,2018
78956,227298,136,35,25,9,2018
78957,227304,2180,133,1403,1433,2018
78958,227313,160,79,39,158,2018
78959,227322,189,30,54,181,2018
78960,227331,1291,100,991,880,2018
78961,227368,19128,82,17336,10943,2018
78962,227377,1666,2,1583,861,2018
78963,227386,1169,261,180,776,2018
78964,227401,1765,197,356,1012,2018
78965,227429,521,413,94,290,2018
78966,227526,7953,6767,709,5123,2018
78967,227687,945,91,154,469,2018
78968,227748,277,73,81,21,2018
78969,227757,3899,276,602,1871,2018
78970,227766,3944,684,1194,1913,2018
78971,227845,3477,144,1540,2165,2018
78972,227854,1556,179,1006,838,2018
78973,227863,1573,111,740,1077,2018
78974,227881,15073,2770,3719,9366,2018
78975,227924,3453,249,2299,2005,2018
78976,227979,7348,551,4019,4047,2018
78977,228042,1110,51,470,586,2018
78978,228088,22,1,13,20,2018
78979,228149,2262,71,1520,1257,2018
78980,228158,4280,272,2111,2341,2018
78981,228185,44,0,38,6,2018
78982,228200,458,1,97,247,2018
78983,228219,431,1,341,351,2018
78984,228246,6273,284,725,3067,2018
78985,228282,39,11,18,36,2018
78986,228316,1836,21,1624,1098,2018
78987,228325,1398,169,155,736,2018
78988,228343,1416,72,341,780,2018
78989,228431,9376,1530,1806,6007,2018
78990,228459,28042,2874,10725,16417,2018
78991,228468,715,87,363,417,2018
78992,228486,80,74,4,41,2018
78993,228501,1328,108,809,685,2018
78994,228529,8378,616,1663,5145,2018
78995,228547,13979,2309,4900,7725,2018
78996,228608,1593,230,463,1000,2018
78997,228644,672,30,335,473,2018
78998,228653,639,44,151,532,2018
78999,228699,1516,390,118,940,2018
79000,228705,5163,317,3677,2454,2018
79001,228723,47399,1377,11442,22601,2018
79002,228769,19326,2462,5699,10391,2018
79003,228778,38097,1635,9012,20664,2018
79004,228787,16691,829,2919,7211,2018
79005,228796,14044,331,11470,7346,2018
79006,228802,4708,424,905,2654,2018
79007,228875,9162,515,1275,5411,2018
79008,228884,1025,849,95,462,2018
79009,228981,1338,128,500,669,2018
79010,229018,2014,138,1142,1040,2018
79011,229027,22542,2129,12544,11447,2018
79012,229063,6503,5311,384,3718,2018
79013,229115,27648,1783,8156,12986,2018
79014,229160,1290,191,413,650,2018
79015,229179,6880,1263,2192,6199,2018
79016,229267,2433,91,513,1294,2018
79017,229300,582,64,171,500,2018
79018,229337,1108,100,269,947,2018
79019,229355,6026,1442,1504,3535,2018
79020,229416,1426,204,694,48,2018
79021,229425,49,0,49,48,2018
79022,229504,932,104,256,537,2018
79023,229522,44,4,24,37,2018
79024,229540,1060,69,501,627,2018
79025,229656,99,1,68,94,2018
79026,229780,946,157,323,382,2018
79027,229799,2066,94,436,1247,2018
79028,229814,5484,267,1618,3145,2018
79029,229832,500,45,194,219,2018
79030,229841,2867,357,1202,1407,2018
79031,229887,877,668,41,506,2018
79032,229957,1,0,0,1,2018
79033,230010,488,4,52,221,2018
79034,230038,28253,142,1770,14089,2018
79035,230047,2868,10,139,1727,2018
79036,230056,57,0,14,51,2018
79037,230065,58,1,15,58,2018
79038,230144,22,1,7,20,2018
79039,230162,514,14,73,268,2018
79040,230171,6106,169,742,3490,2018
79041,230199,40,0,0,40,2018
79042,230205,46,1,5,41,2018
79043,230214,133,3,19,112,2018
79044,230366,145,5,26,117,2018
79045,230418,1267,8,180,597,2018
79046,230490,444,11,102,276,2018
79047,230597,3226,19,201,1765,2018
79048,230603,6808,175,455,3759,2018
79049,230621,200,2,39,144,2018
79050,230630,125,1,19,61,2018
79051,230676,160,0,5,58,2018
79052,230728,17393,135,955,9036,2018
79053,230737,19261,179,2119,8921,2018
79054,230746,7496,194,1654,3816,2018
79055,230764,18499,239,2307,8731,2018
79056,230782,11444,206,1325,6218,2018
79057,230807,1865,41,230,1116,2018
79058,230816,704,21,70,469,2018
79059,230834,1668,60,46,845,2018
79060,230852,2488,112,181,970,2018
79061,230861,768,22,30,434,2018
79062,230889,170,14,4,125,2018
79063,230898,422,23,24,239,2018
79064,230913,1647,69,61,876,2018
79065,230940,140,6,3,79,2018
79066,230959,2551,102,258,1350,2018
79067,230977,68,7,4,35,2018
